Title,url,company,location,status,date_posted,text
"
            
        Software Engineer
      
          ",https://gr.linkedin.com/jobs/view/software-engineer-at-alectris-3712032999?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=zhoN3EJmR3dJEkFLe%2B6n0w%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            Alectris
          ","
            Greece
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      12 hours ago
  
          ","About Alectris:

Alectris is a leading organization in the renewable energy industry that delivers asset care innovation. With its integrated suite of operations, maintenance and asset management services, award-winning software ACTIS, and retrofit technologies, it empowers owners with full control of their portfolios to realize worry-free, high performing solar assets. More on www.alectris.com.




Responsibilities are:

Member of ACTIS solar ERP development team
Cooperation and coordination with the rest of Software Engineers and Project Manager to meet customers’ requirements.
Analyzing clients’ requirements and preparation of detailed specification documents
Assistance to Business Development Managers for quote preparation.




Qualifications:

Minimum 2 years’ experience in software engineering using C#, .Net, JavaScript, Html, CSS
Experience in developing Windows Services, Web Api and WCF web services using C#, .Net.
Good knowledge of relational DBs, knowledge of Microsoft SQL Server (querying, indexing, performance tuning, maintain)
Experience in administrating IIS web server and deployed web sites (application pools, certificates, bindings etc.)
Capable of undertaking all stages of a project. From analysis and cost estimation to development, deployment, debugging, monitoring and optimizing.
Very good knowledge of English at written and spoken level
Able to work as a member of a team and alone. Willing to learn and to train others.




Candidates profile:

Experience using Logi Info will be a big plus.
Experience in Microsoft Platform will be a big plus.
Experience in implementing integrations between multiple systems using API’s, CSV files and FTP or SQL Databases will be a big plus.
Experience in customizing and extending Microsoft Dynamics CRM (C# CRM SDK, Plugins, JavaScript) will be a big plus.
University Degree in Computer Science / Software Engineering
Experience in Microsoft SharePoint Online would be good."
"
            
        Software Engineer (Backend) (f/m/d) - Mobile Wallet and Automation SaaS
      
          ",https://de.linkedin.com/jobs/view/software-engineer-backend-f-m-d-mobile-wallet-and-automation-saas-at-miss-moneypenny-technologies-3707913779?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=ig59WmJ8S7zpehqrsx01Ag%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            Miss Moneypenny Technologies
          ","
            Germany
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 days ago
  
          ","At Miss Moneypenny Technologies we’re passionate about connection. It’s in our DNA. Miss Moneypenny Tech has been recognized to solve some industries dire need to be able to connect to users at all – for the German Insurance Market we are recently turning into a ‘must have’.




As demand is accelerating, we are looking to strengthen our Miss Moneypenny Technologies team! Do you have a passion for smart technology and are you interested in exciting, challenging lighthouse cooperations with renowned partners?




We are looking for your spirit, your desire for startup-culture and -adventure and invite you to meet the overwhelming demand of our solution on the market hands-on with us. Or in short: Go on super productive roller coaster ride with our founders and our team!




We are a startup with head office in Berlin and tech hub in Ho Chi Minh City, Vietnam. We rely on qualitative growth from our own resources and with the support of renowned VCs.




By using wallet technology at key touchpoints, we enable leading companies to create more valuable relationships with their customers and create a real alternative to traditional apps and web portals. We are heralding a new age for digital interfaces between users and companies - that is exciting and drives us every day.




Tasks




We want you to...




Write great software in an autonomous, full-stack scrum team in constant exchange with your teammates
Share your knowledge and empower your teammates on a personal level as well as engineering wide
Be curious and open to new ideas as well as embrace your core interests, especially and not limited to Golang & PostgreSQL
Challenge what we do and how we do it so that it is easy for you to answer ""Why am I doing this?""
Embrace our values




Requirements




You...




feel good talking, chatting and writing in English
like giving and taking feedback
are or want to become a fully-fledged Golang backend engineer
own things you started and you have a high sense of responsibility
consider writing software a team effort and can commit to openness, respect and high demand of broad communication
can imagine working in Germany or Vietnam someday
consider manual testing and test automation a part of your craftsmanship
take extra care regarding quality, analytics, security and operability
can show and explain the user benefit of your and your team's increments




Benefits




We highly value open communication, trust and having a great time.
We are family-friendly, inclusive and colorful.
We are fair and appreciate you
You will engage in outstanding innovation projects with renowned and exciting clients.
You will find us connecting business and technology when and wherever possible. You are not going to find insular thinking or be in an outsourced tech department.
Your professional development will benefit from fast pace, constant learning and start up dynamics.
You can dream big together with us!




These are our values:




Strive for personal growth
Be humble, be confident, be awesome
Enable each other with trust and an open mind
Elaborate innovative and simple solutions
Take ownership, think ahead, stay alert
We have grit!




We look forward to receiving your application with your CV, salary expectations and the earliest possible start! Please do not invest your time in a long, formal cover letter. We would like a short and honest classification in key points why you are the match for the advertised role and why you will enjoy it."
"
            
        Data Analyst
      
          ",https://pt.linkedin.com/jobs/view/data-analyst-at-peroptyx-3713991882?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=wwovFZMG98TEkRyxM7vnjw%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            Peroptyx
          ","
            Portugal
          ",,"
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      22 hours ago
  
          ","For thousands of years, maps have provided humans with the knowledge they need to make decisions. As a Maps Evaluator, you will have the opportunity to provide ground truth for your town, city or country.




At Peroptyx, we are looking for Data Analysts who will review mapping data for digital mapping applications. Your research capabilities will validate and ensure that the navigation of certain routes are accurate and safe.




As part of this role you will verify that business names and opening hours are correct. You will check that the distance from a starting point to an end destination is listed accurately resulting in better user experiences.

 

With this job you can plan your days around this highly flexible working schedule, work weekends or late evenings, all from the comfort of your own office. The flexibility of our roles minimizes the impact on your daily routine.




So, whether you are a student looking to earn as you learn, a retiree looking for a new challenge a part-time/full time professional or a work from home parent, Peroptyx has the right role for you!




Ideal Candidate




Fluent in English
Excellent research skills.
Excellent local knowledge of your home country.
Good understanding and general knowledge of the geography and culture of Portugal.
Analytical mindset. 

Job Requirements

 

Must be living in Portugal for a minimum of 5 consecutive years.
Must pass an online open-book exam that can verify your full understanding of the material and concepts.
Must be willing to work a minimum of 10 hours and up to 20 hours per week depending on task availability.
Good working knowledge of search engines, map applications and familiarity with social media platforms.
Strong ability to learn, understand and apply multiple sets of different instructions.
All work must be of an independent nature.  

Technical requirements to perform the work

 

Access to a laptop or computer which uses:

-       A logon account unique to you

-       Anti-virus solution that is kept up to date, with regular scans performed

-    Only one member per household may apply

  NB. All products should be provided at your own expense.

 

Benefits

 

· Work up to 20 hours per week.

· Earn a competitive rate of pay.

· Develop your research skills.

· Avoid the long commute.

· Work from the comfort of your home office.

· Enjoy the flexibility of setting your own working hours!

 

Apply Online Today!

  

This is a freelance, independent contractor position."
"
            
        Software Engineer - Graphics - Direct Hire [Remote]
      
          ",https://de.linkedin.com/jobs/view/software-engineer-graphics-direct-hire-remote-at-braintrust-3714045908?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=d1YhRUr%2B6CxcdHzRvgsanA%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            Braintrust
          ","
            Bernau, Brandenburg, Germany
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      17 hours ago
  
          ","ABOUT US:

Braintrust is a user-owned talent network that connects you with great jobs with no fees or membership costs—so you keep 100% of what you earn.

ABOUT THE HIRING PROCESS:

When you join Braintrust, you will be invited to a screening process for Braintrust to learn more about your previous work experiences. Once completed, you will have access to the employer for this role and other top companies that seek high-quality talent. Apply to this job to kick off the process.

JOB TYPE: Direct Hire/ FTE Position (no agencies/C2C - see notes below)
LOCATION: Remote - Europe
SALARY RANGE: $25,000 – $40,000/yr
ESTIMATED DURATION: 40h/week - Long term
BRAINTRUST JOB ID: 6978


THE OPPORTUNITY

About Us

Collaborative 3D building design tool (Think Figma for building designs).

More than 4k users globally with renowned firms like WeWork, Square Yards, etc implementing projects on Snaptrude. Backed by Accel Partners, Foundamental, Tiferes VC among other notable investors.

Qualifications

1+ years of graphics development work experience, preferably with exposure to WebGL, threejs, GLSL shaders etc
Very strong fundamentals in Javascript programming & computer graphics
An added benefit if familiar with ExpressJS and/or Django frameworks
Strong fundamentals in Algorithms & Data Structures
You learn quickly, regardless of the languages and technologies used
You have experience taking ownership and shipping entire features end-to-end
A strong focus on user experience. You're someone who's passionate about building beautiful, modern UX that people love.
What you’ll be working on

Build modular, reusable components and features for our graphics engine
Own & implement modules in the product with a huge amount of autonomy
Find and address graphics & rendering issues
Collaborate with a small and nimble team of engineers


Apply Now!

C2C Candidates: This role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.

Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status."
"
            
        Software Engineer - Graphics - Direct Hire [Remote]
      
          ",https://de.linkedin.com/jobs/view/software-engineer-graphics-direct-hire-remote-at-braintrust-3714049418?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=YNkpnkg1l8Lp6UlLUNA9rw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            Braintrust
          ","
            Frankfurt, Hesse, Germany
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      17 hours ago
  
          ","ABOUT US:

Braintrust is a user-owned talent network that connects you with great jobs with no fees or membership costs—so you keep 100% of what you earn.

ABOUT THE HIRING PROCESS:

When you join Braintrust, you will be invited to a screening process for Braintrust to learn more about your previous work experiences. Once completed, you will have access to the employer for this role and other top companies that seek high-quality talent. Apply to this job to kick off the process.

JOB TYPE: Direct Hire/ FTE Position (no agencies/C2C - see notes below)
LOCATION: Remote - Europe
SALARY RANGE: $25,000 – $40,000/yr
ESTIMATED DURATION: 40h/week - Long term
BRAINTRUST JOB ID: 6978


THE OPPORTUNITY

About Us

Collaborative 3D building design tool (Think Figma for building designs).

More than 4k users globally with renowned firms like WeWork, Square Yards, etc implementing projects on Snaptrude. Backed by Accel Partners, Foundamental, Tiferes VC among other notable investors.

Qualifications

1+ years of graphics development work experience, preferably with exposure to WebGL, threejs, GLSL shaders etc
Very strong fundamentals in Javascript programming & computer graphics
An added benefit if familiar with ExpressJS and/or Django frameworks
Strong fundamentals in Algorithms & Data Structures
You learn quickly, regardless of the languages and technologies used
You have experience taking ownership and shipping entire features end-to-end
A strong focus on user experience. You're someone who's passionate about building beautiful, modern UX that people love.
What you’ll be working on

Build modular, reusable components and features for our graphics engine
Own & implement modules in the product with a huge amount of autonomy
Find and address graphics & rendering issues
Collaborate with a small and nimble team of engineers


Apply Now!

C2C Candidates: This role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.

Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status."
"
            
        Software Test Engineer
      
          ",https://ie.linkedin.com/jobs/view/software-test-engineer-at-privacyengine-3707210449?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=ZRfJldgZA0EFCUBJ1As8pA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            PrivacyEngine
          ","
            Ireland
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 days ago
  
          ","Job Title:         Software Test Engineer

Role:          Full-time, Permanent, Remote

Salary:             €35K - €40K




Company Introduction

PrivacyEngine is Ireland's leading providers of a range of services aimed at supporting organisations who wish to achieve and maintain a level of compliance with European Data Protection legislation.




Our product, PrivacyEngine, manages all aspects of data protection programs, including privacy compliance, staff management and vendor management to address local and global privacy challenges at scale and demonstrate compliance that fits your industry, sector or company use case.




Job Description

We are seeking a talented and motivated Software Test Engineer to join our dynamic software development team.




The ideal candidate will play a crucial role in ensuring the quality and reliability of our software products through effective manual testing practices. The Software Tester will work closely with developers, product managers, and other stakeholders to identify, report, and address defects, while also contributing to the continuous improvement of our testing processes.




If you’d like to join a David, and not a Goliath, then we’d love to hear from you!




Key Responsibilities




Develop and execute comprehensive test plans and test cases for both manual and automated testing, ensuring coverage of all relevant use cases and scenarios.
Collaborate with cross-functional teams to understand software requirements, design specifications, and user stories in order to create effective test strategies.
Write, maintain, and execute manual test scripts to identify defects, performance issues, and usability problems.
Perform regression testing to verify the stability of existing features after code changes and updates.
Conduct exploratory testing to uncover potential issues that might not be covered by existing test cases.
Collaborate with developers to reproduce, document, and prioritize reported defects and issues.
Participate in the software release process by validating and signing off on product releases based on testing results.
Actively contribute to the improvement of testing processes, tools, and methodologies to enhance the overall quality and efficiency of testing efforts.
Stay up-to-date with industry best practices, emerging trends, and new technologies in software testing and quality assurance.




Requirements




Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent work experience).
Graduated from course in the last 4 years
2+ years’ experience as a Software Tester or Quality Assurance Engineer, with a strong background in both manual testing.
Proficiency in designing and executing manual test cases, as well as creating and maintaining detailed test documentation.
Strong analytical skills and attention to detail, with the ability to troubleshoot and isolate issues effectively.
Excellent communication skills to effectively collaborate with team members, developers, and other stakeholders.
Ability to work in a fast-paced environment and manage multiple tasks while meeting deadlines.
A proactive attitude towards learning and adapting to new technologies and tools.
Experience with Selenium (C# Web Driver) is desirable but not essential
Experience with C# in the context of test automation programming is desirable but not essential"
"
            
        DevOps Engineer - Logging
      
          ",https://bg.linkedin.com/jobs/view/devops-engineer-logging-at-liveperson-3676255711?refId=a8%2FyimoY2Y2z8JuUjJjYpQ%3D%3D&trackingId=YIv06LwwK7niVNgCJ9qqtQ%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,"
            LivePerson
          ","
            Bulgaria
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      8 hours ago
  
          ","LivePerson (NASDAQ:LPSN) is a Conversational AI company creating digital experiences that are Curiously Human. Every person is unique, and our technology makes it possible for companies, including leading brands like HSBC, Orange, and GM Financial, to treat their audiences that way at scale. Nearly a billion conversational interactions are powered by our Conversational Cloud each month.




You'll be successful at LivePerson if you are excited to build something from the ground up. You excel by finding daily opportunities to grow at the same pace as the technology we're building, and you build partnerships that improve our business. Likewise, you're someone who sees feedback as a chance to learn and grow and believes decisions powered by data are the norm. You care about the well-being of others and yourself.




Overview




We are seeking DevOps Observability Engineer, member of the Logging Infrastructure Engineering team, you will be responsible for, developing, deploying and managing the Observability solution that provides actionable insights into our application infrastructure.




You Will




Understand the design and architecture of new highly-available and fault-tolerant cloud-based logging infrastructure, as well as how we redesign existing systems
Participate and collaborate with the team taking ownership of the fast growing logging infrastructure and deliver bar-raising solutions
Investigate hard-to-pin-down problems across a complex and distributed architecture so you can explain root causes and propose solutions
Advocate for solutions that help teams launch quality software without compromising delivery speed
Participates in the team’s on-call rotation in accordance to LivePerson’s on-call requirements
Assist internal teams with issues and training around leveraging LivePerson’s IaC and Configuration Management technologies, such as Terraform and Ansible.
Implement and maintain LivePerson’s Kubernetes Logging platform.




You Have




2+ years of experience in a DevOps or Software Engineering role.
Experience with building successful production software systems using (ELK stack: Filebeat, Logstash, Elasticsearch), Dashboards, and Alerts
Experience with working with PubSub, Cloud Routers, GKE (Kubernetes/Helm) on GCP
Experience with working with Terraform TFE
Exposure to Fluentd, Puppet and Linux preferred
Good to have some experience or willingness to learn Python, Makefile, Github/Gitlab
Familiarity creating architectures that scale with volume and are fault-tolerant
Familiarity with distributed systems & asynchronous messaging
Proven ability to work in a fully remote environment with people across the globe
Relevant certifications are a plus (e.g AWS Certification, Google Cloud Platform Certification)
Excellent English level.




Benefits




Health: medical, dental, and vision
Time away: 28 vacation days
Development: Native AI learning
Additional: Food Vouchers, monthly phone and internet allowance.




Why You'll Love Working Here




Your entrepreneurial spirit will be supported. We love team members who chase down their big ideas, become experts, help colleagues, and own their work. These four company values guide our continued, holistic growth as individuals, as teams, and as a global organization. And to further make our point, let's just say we're very proud to be on Fast Company's list of Most Innovative Companies and Newsweek's list of most-loved workplaces. At LivePerson, the option to work remotely has helped shape who we are today: a collective of innovators and industry leaders working toward the same vision without ego. While we maintain hubs in NY and Seattle as well as WeWork locations across the globe, our employees choose the environments that work best for them from anywhere around the globe.




Belonging at LivePerson




At LivePerson, people from diverse backgrounds come together to make an impact and be their authentic selves. One way we share and connect is through our employee resource groups such as: Live In Color, LP Proud, and Women In Tech. We are proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants with criminal histories, consistent with applicable federal, state, and local law.




We are committed to the accessibility needs of applicants and employees. We provide reasonable accommodations to job applicants with physical or mental disabilities. Applicants with a disability who require a reasonable accommodation for any part of the application or hiring process should inform their recruiting contact upon initial connection."
"
            
        Software Engineer - Graphics - Direct Hire [Remote]
      
          ",https://de.linkedin.com/jobs/view/software-engineer-graphics-direct-hire-remote-at-braintrust-3714045907?refId=r4xwvgj1LW1WoapAjuM%2BoA%3D%3D&trackingId=Yo4BShyJGM%2B7apkiWlO%2Bug%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card,"
            Braintrust
          ","
            Munich, Bavaria, Germany
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      17 hours ago
  
          ","ABOUT US:

Braintrust is a user-owned talent network that connects you with great jobs with no fees or membership costs—so you keep 100% of what you earn.

ABOUT THE HIRING PROCESS:

When you join Braintrust, you will be invited to a screening process for Braintrust to learn more about your previous work experiences. Once completed, you will have access to the employer for this role and other top companies that seek high-quality talent. Apply to this job to kick off the process.

JOB TYPE: Direct Hire/ FTE Position (no agencies/C2C - see notes below)
LOCATION: Remote - Europe
SALARY RANGE: $25,000 – $40,000/yr
ESTIMATED DURATION: 40h/week - Long term
BRAINTRUST JOB ID: 6978


THE OPPORTUNITY

About Us

Collaborative 3D building design tool (Think Figma for building designs).

More than 4k users globally with renowned firms like WeWork, Square Yards, etc implementing projects on Snaptrude. Backed by Accel Partners, Foundamental, Tiferes VC among other notable investors.

Qualifications

1+ years of graphics development work experience, preferably with exposure to WebGL, threejs, GLSL shaders etc
Very strong fundamentals in Javascript programming & computer graphics
An added benefit if familiar with ExpressJS and/or Django frameworks
Strong fundamentals in Algorithms & Data Structures
You learn quickly, regardless of the languages and technologies used
You have experience taking ownership and shipping entire features end-to-end
A strong focus on user experience. You're someone who's passionate about building beautiful, modern UX that people love.
What you’ll be working on

Build modular, reusable components and features for our graphics engine
Own & implement modules in the product with a huge amount of autonomy
Find and address graphics & rendering issues
Collaborate with a small and nimble team of engineers


Apply Now!

C2C Candidates: This role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.

Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status."
"
            
        Software Engineer - Graphics - Direct Hire [Remote]
      
          ",https://fi.linkedin.com/jobs/view/software-engineer-graphics-direct-hire-remote-at-braintrust-3714049403?refId=r4xwvgj1LW1WoapAjuM%2BoA%3D%3D&trackingId=N3WvbHPAU2ar%2Bau48sbniQ%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,"
            Braintrust
          ","
            Helsinki, Uusimaa, Finland
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      17 hours ago
  
          ","ABOUT US:

Braintrust is a user-owned talent network that connects you with great jobs with no fees or membership costs—so you keep 100% of what you earn.

ABOUT THE HIRING PROCESS:

When you join Braintrust, you will be invited to a screening process for Braintrust to learn more about your previous work experiences. Once completed, you will have access to the employer for this role and other top companies that seek high-quality talent. Apply to this job to kick off the process.

JOB TYPE: Direct Hire/ FTE Position (no agencies/C2C - see notes below)
LOCATION: Remote - Europe
SALARY RANGE: $25,000 – $40,000/yr
ESTIMATED DURATION: 40h/week - Long term
BRAINTRUST JOB ID: 6978


THE OPPORTUNITY

About Us

Collaborative 3D building design tool (Think Figma for building designs).

More than 4k users globally with renowned firms like WeWork, Square Yards, etc implementing projects on Snaptrude. Backed by Accel Partners, Foundamental, Tiferes VC among other notable investors.

Qualifications

1+ years of graphics development work experience, preferably with exposure to WebGL, threejs, GLSL shaders etc
Very strong fundamentals in Javascript programming & computer graphics
An added benefit if familiar with ExpressJS and/or Django frameworks
Strong fundamentals in Algorithms & Data Structures
You learn quickly, regardless of the languages and technologies used
You have experience taking ownership and shipping entire features end-to-end
A strong focus on user experience. You're someone who's passionate about building beautiful, modern UX that people love.
What you’ll be working on

Build modular, reusable components and features for our graphics engine
Own & implement modules in the product with a huge amount of autonomy
Find and address graphics & rendering issues
Collaborate with a small and nimble team of engineers


Apply Now!

C2C Candidates: This role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.

Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status."
"
            
        Middle Software Engineer
      
          ",https://it.linkedin.com/jobs/view/middle-software-engineer-at-gecal-informatica-srl-3712063277?refId=r4xwvgj1LW1WoapAjuM%2BoA%3D%3D&trackingId=aPXcKVX1sLIT8NkXssm15w%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card,"
            Gecal Informatica Srl
          ","
            Italy
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      9 hours ago
  
          ","Il Gruppo GECAL INFORMATICA S.r.l. e ALTAIR SYSTEMS, società operante nel settore della consulenza informatica, cerca per ampliamento del proprio team un MIDDLE SOFTWARE ENGINEER.




Zona di lavoro: Fullremote

Il candidato verrà inserito all’interno del competence center focalizzato sulle tecnologie Microsoft dedicato alla gestione ed allo sviluppo di applicazioni web in un contesto Enterprise.

Cosa chiediamo:

da 1 a 3 anni di esperienza nello sviluppo di applicazioni Enterprise;
conoscenza del framework .NET Core, C#;
buona conoscenza di ASP.NET 6 o successivi, Entity Framework;
.conoscenza su SQL Server

Costituiscono titolo preferenziale:

Conseguimento di certificazioni;
Conoscenza Business Central e/o Dataverse;
Conoscenza di Angular/Typescript;
conoscenza di sistemi di versionamento come Git;
Conoscenza di Azure e in particolare Azure SQL e Azure App Service.

Requisiti tecnici:

Cosa offriamo: contratto a tempo Indeterminato CCNL Commercio

Si richiedono CV preferibilmente in formato Word. In ottemperanza al Regolamento UE n.16/679 (General Data ProtectionRegulation, o ""GDPR""), Gecal Informatica S.r.l. La informa che, in caso di contatto, i suoi dati personali saranno ricevuti ed archiviati, verranno da noi utilizzati esclusivamente per attività di Ricerca e Selezione del Personale e non saranno condivisi con nessun altro, tranne che con le Aziende che ci incaricano di svolgere"
"
            
        Software Engineer - Graphics - Direct Hire [Remote]
      
          ",https://de.linkedin.com/jobs/view/software-engineer-graphics-direct-hire-remote-at-braintrust-3714045908?refId=r4xwvgj1LW1WoapAjuM%2BoA%3D%3D&trackingId=k8PuDpN1BmTb%2BYy2q5ZSGA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,"
            Braintrust
          ","
            Bernau, Brandenburg, Germany
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      17 hours ago
  
          ","ABOUT US:

Braintrust is a user-owned talent network that connects you with great jobs with no fees or membership costs—so you keep 100% of what you earn.

ABOUT THE HIRING PROCESS:

When you join Braintrust, you will be invited to a screening process for Braintrust to learn more about your previous work experiences. Once completed, you will have access to the employer for this role and other top companies that seek high-quality talent. Apply to this job to kick off the process.

JOB TYPE: Direct Hire/ FTE Position (no agencies/C2C - see notes below)
LOCATION: Remote - Europe
SALARY RANGE: $25,000 – $40,000/yr
ESTIMATED DURATION: 40h/week - Long term
BRAINTRUST JOB ID: 6978


THE OPPORTUNITY

About Us

Collaborative 3D building design tool (Think Figma for building designs).

More than 4k users globally with renowned firms like WeWork, Square Yards, etc implementing projects on Snaptrude. Backed by Accel Partners, Foundamental, Tiferes VC among other notable investors.

Qualifications

1+ years of graphics development work experience, preferably with exposure to WebGL, threejs, GLSL shaders etc
Very strong fundamentals in Javascript programming & computer graphics
An added benefit if familiar with ExpressJS and/or Django frameworks
Strong fundamentals in Algorithms & Data Structures
You learn quickly, regardless of the languages and technologies used
You have experience taking ownership and shipping entire features end-to-end
A strong focus on user experience. You're someone who's passionate about building beautiful, modern UX that people love.
What you’ll be working on

Build modular, reusable components and features for our graphics engine
Own & implement modules in the product with a huge amount of autonomy
Find and address graphics & rendering issues
Collaborate with a small and nimble team of engineers


Apply Now!

C2C Candidates: This role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.

Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status."
